 01 Alabama, 02 Alaska, 04 Arizona, 05 Arkansas, 06 California, 08 Colorado, 09 Connecticut, 10 Delaware, 11 District of Columbia, 12 Florida, 13 Georgia, 15 Hawaii, 16 Idaho, 17 Illinois, 18 Indiana, 19 Iowa, 20 Kansas, 21 Kentucky, 22 Louisiana, 23 Maine, 24 Maryland, 25 Massachusetts, 26 Michigan, 27 Minnesota, 28 Mississippi, 29 Missouri, 30 Montana, 31 Nebraska, 32 Nevada, 33 New Hampshire, 34 New Jersey, 35 New Mexico, 36 New York, 37 North Carolina, 38 North Dakota, 39 Ohio, 40 Oklahoma, 41 Oregon, 42 Pennsylvania, 44 Rhode Island, 45 South Carolina, 46 South Dakota, 47 Tennessee, 48 Texas, 49 Utah, 50 Vermont, 51 Virginia, 53 Washington, 54 West Virginia, 55 Wisconsin, 56 Wyoming, 72 Puerto Rico, 78 Virgin Islands
0.253446448,0.407942238,0.049114332,0.224368499,0.035696881,0.168202765,0.009823183,0.155172414,0.52284264,0.080892144,0.11648,0.449074074,0.200339559,0.218967229,0.196540881,0.353030303,0.179297597,0.186689715,0.23875969,0.334365325,0.109795479,0.123222749,0.355047455,0.195063694,0.197158082,0.161257606,0.336700337,0.178714859,0.080307263,0.209775967,0.061177816,0.231578947,0.094634559,0.148285832,0.127659574,0.14104141,0.179220779,0.191161357,0.107467205,0.106918239,0.10625,0.30877193,0.178229665,0.086224808,0.154992548,0.303448276,0.142593731,0.179916318,0.391752577,0.222545455,0.3,0.136298422,0.692307692
0.289501591,0.411552347,0.050724638,0.245170877,0.033138402,0.176843318,0.003929273,0.155172414,0.507614213,0.086551265,0.12864,0.388888889,0.20713073,0.232869911,0.211477987,0.368181818,0.171903882,0.194468453,0.260465116,0.368421053,0.100107643,0.138230648,0.371009491,0.200636943,0.220248668,0.176470588,0.34006734,0.218875502,0.081005587,0.234215886,0.056603774,0.260526316,0.117025771,0.168525403,0.138297872,0.162771628,0.192207792,0.196300103,0.120080727,0.132075472,0.121875,0.30877193,0.189593301,0.090899647,0.165424739,0.331034483,0.160417947,0.174802417,0.448453608,0.24,0.316666667,0.139167862,0.807692308
0.30116649,0.38267148,0.068438003,0.260029718,0.03667154,0.170506912,0.094302554,0.181034483,0.512690355,0.095705726,0.1408,0.375,0.23089983,0.233366435,0.221698113,0.337878788,0.186691312,0.185825411,0.269767442,0.340557276,0.103336921,0.16271722,0.364538395,0.219745223,0.222024867,0.222109533,0.333333333,0.196787149,0.085893855,0.230142566,0.082904517,0.271052632,0.139416984,0.161916563,0.129787234,0.171381714,0.188311688,0.231243577,0.155903128,0.20754717,0.11484375,0.284210526,0.192583732,0.091834615,0.171385991,0.310344828,0.1659496,0.19525802,0.443298969,0.266181818,0.305555556,0.153515065,0.846153846
0.343584305,0.314079422,0.097826087,0.285289747,0.051900585,0.185483871,0.166994106,0.202586207,0.538071066,0.122003995,0.1808,0.388888889,0.244482173,0.31082423,0.262578616,0.365151515,0.19038817,0.22039758,0.28372093,0.40247678,0.149623251,0.191943128,0.406816221,0.281050955,0.26642984,0.257606491,0.333333333,0.234939759,0.099162011,0.256619145,0.135506003,0.294736842,0.226869455,0.187112763,0.146808511,0.201722017,0.222077922,0.255909558,0.234106963,0.301886792,0.134375,0.294736842,0.241028708,0.101288178,0.182563338,0.35862069,0.231100184,0.160855416,0.510309278,0.304727273,0.244444444,0.196556671,0.807692308
0.396606575,0.314079422,0.131642512,0.307578009,0.097344055,0.223502304,0.277013752,0.271551724,0.568527919,0.170106525,0.22272,0.439814815,0.268251273,0.404170804,0.346698113,0.404545455,0.25323475,0.280034572,0.36744186,0.445820433,0.236813778,0.265402844,0.463330457,0.34156051,0.309058615,0.324543611,0.35016835,0.285140562,0.115223464,0.295315682,0.209262436,0.35,0.310942121,0.22015696,0.176595745,0.269372694,0.264935065,0.303186023,0.304742684,0.371069182,0.1703125,0.319298246,0.289473684,0.128402244,0.219821162,0.386206897,0.314689613,0.187354719,0.582474227,0.368,0.244444444,0.242467719,0.846153846
0.460233298,0.314079422,0.163043478,0.334323923,0.153508772,0.275921659,0.404715128,0.340517241,0.593908629,0.224533955,0.2704,0.550925926,0.295415959,0.497020854,0.408018868,0.442424242,0.319778189,0.314606742,0.460465116,0.442724458,0.341227126,0.33728278,0.517687662,0.38455414,0.360568384,0.388438134,0.390572391,0.319277108,0.133379888,0.354378819,0.289879931,0.421052632,0.419940853,0.259809996,0.191489362,0.34399344,0.307792208,0.354573484,0.381937437,0.433962264,0.2203125,0.340350877,0.327751196,0.160295034,0.248137109,0.413793103,0.382913337,0.223152022,0.742268041,0.400727273,0.261111111,0.360114778,1
0.31495228,0.223826715,0.121175523,0.209509658,0.016447368,0.197004608,0.121807466,0.155172414,0.446700508,0.138814913,0.1632,0.351851852,0.215619694,0.26266137,0.220125786,0.263636364,0.164510166,0.185825411,0.265116279,0.232198142,0.129171152,0.146919431,0.36281277,0.231687898,0.214920071,0.190669371,0.279461279,0.176706827,0.095670391,0.228105906,0.113207547,0.278947368,0.083227714,0.134242049,0.136170213,0.193111931,0.15974026,0.18602261,0.161957619,0.188679245,0.12734375,0.256140351,0.196770335,0.095782256,0.179582712,0.248275862,0.21266134,0.106462111,0.381443299,0.234181818,0.138888889,0.230989957,0.961538462
0.297985154,0.231046931,0.119967794,0.200594354,0,0.191820276,0.013752456,0.11637931,0.446700508,0.143808256,0.15648,0.305555556,0.210526316,0.216484608,0.191823899,0.227272727,0.157116451,0.173725151,0.251162791,0.173374613,0.057050592,0.087677725,0.328300259,0.207006369,0.218472469,0.173427992,0.265993266,0.162650602,0.098463687,0.189409369,0.051457976,0.263157895,0,0.121437423,0.134042553,0.177531775,0.149350649,0.170606372,0.093340061,0.062893082,0.12265625,0.249122807,0.197966507,0.086640349,0.171385991,0.262068966,0.17271051,0.09948861,0.355670103,0.203636364,0.116666667,0.18794835,1
0.313891835,0.277978339,0.131642512,0.240713224,0.008162768,0.197004608,0.031434185,0.150862069,0.456852792,0.157123835,0.17088,0.314814815,0.227504244,0.246772592,0.241352201,0.266666667,0.195933457,0.203975799,0.305426357,0.157894737,0.108719053,0.09399684,0.345987921,0.222929936,0.26642984,0.227180527,0.296296296,0.178714859,0.107541899,0.193482688,0.092052601,0.278947368,0.018166455,0.143329203,0.15106383,0.210742107,0.168831169,0.179856115,0.12815338,0.113207547,0.146875,0.270175439,0.232655502,0.093600665,0.178837556,0.262068966,0.204671174,0.111111111,0.417525773,0.230545455,0.122222222,0.192252511,1
0.337221633,0.324909747,0.136070853,0.27191679,0.006335283,0.216013825,0.082514735,0.189655172,0.472081218,0.155459387,0.19136,0.310185185,0.247877759,0.26266137,0.285377358,0.351515152,0.225508318,0.22644771,0.299224806,0.185758514,0.155005382,0.119273302,0.363244176,0.250796178,0.273534636,0.212981744,0.303030303,0.214859438,0.120810056,0.238289206,0.121783877,0.271052632,0.024926067,0.14622057,0.174468085,0.213612136,0.196103896,0.211716341,0.134712412,0.157232704,0.16015625,0.319298246,0.235645933,0.102430916,0.183308495,0.24137931,0.22249539,0.125987913,0.510309278,0.258909091,0.133333333,0.176470588,1
0.354188759,0.407942238,0.143719807,0.349182764,0.019249513,0.230414747,0.139489194,0.228448276,0.47715736,0.16045273,0.20992,0.314814815,0.275042445,0.317279047,0.36163522,0.389393939,0.262476895,0.266205704,0.325581395,0.253869969,0.207750269,0.167456556,0.428817947,0.299363057,0.312611012,0.267748479,0.363636364,0.242971888,0.133379888,0.262729124,0.17724414,0.328947368,0.093367131,0.173482032,0.195744681,0.272242722,0.220779221,0.231243577,0.210393542,0.194968553,0.184375,0.354385965,0.284688995,0.112923333,0.20119225,0.310344828,0.256914567,0.149697815,0.577319588,0.307636364,0.227777778,0.215208034,1
0.388123012,0.505415162,0.15257649,0.375928678,0.041057505,0.25921659,0.202357564,0.262931034,0.492385787,0.163115846,0.2272,0.333333333,0.295415959,0.366434955,0.38836478,0.428787879,0.308687616,0.297320657,0.36124031,0.362229102,0.251883746,0.238546603,0.465056083,0.327229299,0.364120782,0.286004057,0.400673401,0.281124498,0.13896648,0.313645621,0.248713551,0.336842105,0.166032953,0.205700124,0.2,0.304223042,0.255844156,0.265159301,0.230575177,0.245283019,0.2125,0.378947368,0.321172249,0.127778932,0.22876304,0.365517241,0.291948371,0.189679219,0.62371134,0.349818182,0.311111111,0.243902439,0.884615385
0.375397667,0.541516245,0.160225443,0.395245171,0.050682261,0.282258065,0.090373281,0.24137931,0.431472081,0.145306258,0.22336,0.347222222,0.298811545,0.359483615,0.363993711,0.496969697,0.316081331,0.286949006,0.359689922,0.408668731,0.203444564,0.18957346,0.483175151,0.333598726,0.364120782,0.291075051,0.424242424,0.297188755,0.157821229,0.293279022,0.192681532,0.339473684,0.105196451,0.199504337,0.2,0.278802788,0.263636364,0.278520041,0.177598385,0.188679245,0.209375,0.410526316,0.295454545,0.126116767,0.235469449,0.4,0.274124155,0.185495119,0.613402062,0.338181818,0.344444444,0.182209469,0.730769231
0.406150583,0.548736462,0.167069243,0.411589896,0.06505848,0.296082949,0.082514735,0.237068966,0.426395939,0.16328229,0.23776,0.342592593,0.302207131,0.384806356,0.394654088,0.504545455,0.329020333,0.302506482,0.376744186,0.427244582,0.209903122,0.210110585,0.490077653,0.338375796,0.380106572,0.309330629,0.451178451,0.295180723,0.163407821,0.32586558,0.20869068,0.371052632,0.132657372,0.22180917,0.20212766,0.304633046,0.263636364,0.32065776,0.193743693,0.188679245,0.22109375,0.385964912,0.324760766,0.137855807,0.248882265,0.4,0.292562999,0.207345421,0.670103093,0.362909091,0.372222222,0.196556671,0.653846154
0.440084836,0.534296029,0.179146538,0.441307578,0.07748538,0.296658986,0.186640472,0.237068966,0.421319797,0.17976032,0.25728,0.347222222,0.319185059,0.411122145,0.426886792,0.522727273,0.343807763,0.319792567,0.396899225,0.414860681,0.251883746,0.24328594,0.503451251,0.364649682,0.401420959,0.368154158,0.441077441,0.301204819,0.167597765,0.33197556,0.242424242,0.386842105,0.19391635,0.230483271,0.191489362,0.337843378,0.258441558,0.338129496,0.246720484,0.264150943,0.22109375,0.368421053,0.364832536,0.144192811,0.254843517,0.379310345,0.309157959,0.225941423,0.690721649,0.404363636,0.338888889,0.230989957,0.692307692
0.446447508,0.418772563,0.192431562,0.432392273,0.095516569,0.297235023,0.277013752,0.271551724,0.436548223,0.195406125,0.26784,0.356481481,0.317487267,0.439920556,0.411163522,0.501515152,0.360443623,0.305963699,0.404651163,0.464396285,0.28525296,0.308056872,0.503451251,0.409235669,0.401420959,0.425963489,0.414141414,0.331325301,0.177374302,0.346232179,0.275586049,0.405263158,0.257287706,0.246179265,0.210638298,0.38499385,0.255844156,0.348406989,0.329969728,0.358490566,0.21640625,0.389473684,0.336124402,0.157178475,0.255588674,0.413793103,0.341733251,0.219432822,0.675257732,0.448,0.255555556,0.295552367,0.692307692
0.512195122,0.411552347,0.233494364,0.468053492,0.170321637,0.344470046,0.373280943,0.36637931,0.467005076,0.254327563,0.31808,0.481481481,0.33106961,0.537735849,0.508647799,0.560606061,0.439926063,0.382022472,0.496124031,0.501547988,0.389666308,0.408372828,0.567730802,0.473726115,0.460035524,0.50811359,0.444444444,0.389558233,0.203212291,0.395112016,0.360205832,0.492105263,0.369243768,0.287071458,0.231914894,0.466584666,0.311688312,0.430626927,0.429868819,0.427672956,0.24765625,0.421052632,0.410885167,0.188655724,0.300298063,0.44137931,0.420405655,0.266852627,0.768041237,0.522181818,0.261111111,0.348637016,0.730769231
0.577942736,0.436823105,0.266908213,0.515601783,0.22880117,0.410714286,0.463654224,0.426724138,0.492385787,0.309087883,0.37344,0.592592593,0.348047538,0.617676266,0.576257862,0.612121212,0.506469501,0.441659464,0.579844961,0.53250774,0.491926803,0.495260664,0.628990509,0.515127389,0.500888099,0.584178499,0.478114478,0.437751004,0.217877095,0.443991853,0.428244711,0.576315789,0.470215463,0.330855019,0.246808511,0.561705617,0.367532468,0.473792395,0.495459132,0.477987421,0.29140625,0.449122807,0.471291866,0.222314565,0.324888227,0.510344828,0.484326982,0.29660623,0.850515464,0.556363636,0.3,0.480631277,0.846153846
0.429480382,0.328519856,0.217391304,0.398216939,0.082358674,0.315092166,0.251473477,0.25,0.385786802,0.226697736,0.25632,0.393518519,0.275042445,0.401688183,0.395440252,0.437878788,0.33271719,0.303370787,0.344186047,0.309597523,0.232508073,0.274091627,0.444348576,0.358280255,0.380106572,0.287018256,0.377104377,0.271084337,0.18575419,0.33401222,0.240708977,0.444736842,0.188846641,0.222635275,0.172340426,0.349733497,0.251948052,0.29290853,0.263874874,0.320754717,0.2078125,0.368421053,0.316985646,0.157594016,0.25633383,0.344827586,0.304855562,0.188749419,0.541237113,0.352727273,0.183333333,0.331420373,0.807692308
0.404029692,0.324909747,0.217391304,0.38781575,0.072733918,0.306451613,0.170923379,0.211206897,0.38071066,0.232689747,0.23936,0.351851852,0.26655348,0.345580933,0.358490566,0.401515152,0.308687616,0.268798617,0.311627907,0.256965944,0.19590958,0.206161137,0.408973253,0.320063694,0.357015986,0.278904665,0.343434343,0.253012048,0.180167598,0.291242363,0.186392224,0.436842105,0.111111111,0.207765386,0.159574468,0.311193112,0.233766234,0.271325797,0.199293643,0.27672956,0.19921875,0.361403509,0.299641148,0.146789944,0.250372578,0.344827586,0.248924401,0.169688517,0.484536082,0.321454545,0.155555556,0.298421808,0.730769231
0.424178155,0.342960289,0.221417069,0.423476969,0.076388889,0.319124424,0.206286837,0.24137931,0.365482234,0.244840213,0.25792,0.361111111,0.278438031,0.37040715,0.410377358,0.437878788,0.329020333,0.295592048,0.348837209,0.238390093,0.231431647,0.218799368,0.428817947,0.325636943,0.371225577,0.327586207,0.36026936,0.228915663,0.190642458,0.289205703,0.209262436,0.457894737,0.130544994,0.227178852,0.168085106,0.338663387,0.242857143,0.286742035,0.227547931,0.339622642,0.22734375,0.375438596,0.325358852,0.151153127,0.259314456,0.351724138,0.266133989,0.179451418,0.530927835,0.349818182,0.166666667,0.30989957,0.692307692
0.462354189,0.371841155,0.212962963,0.441307578,0.067373294,0.325460829,0.127701375,0.262931034,0.375634518,0.224866844,0.2704,0.305555556,0.285229202,0.366434955,0.433176101,0.48030303,0.34935305,0.323249784,0.314728682,0.275541796,0.271259419,0.233807267,0.461604832,0.348726115,0.388987567,0.334685598,0.407407407,0.240963855,0.196927374,0.309572301,0.242995998,0.431578947,0.136459654,0.24204874,0.172340426,0.3599836,0.263636364,0.305241521,0.251765893,0.320754717,0.26015625,0.389473684,0.328947368,0.152711407,0.267511177,0.386206897,0.261831592,0.194328219,0.572164948,0.376,0.155555556,0.282639885,0.692307692
0.48038176,0.465703971,0.220611916,0.465081724,0.084551657,0.333525346,0.170923379,0.301724138,0.370558376,0.2310253,0.2864,0.342592593,0.303904924,0.410625621,0.492924528,0.527272727,0.38077634,0.346585998,0.344186047,0.343653251,0.300322928,0.274091627,0.519413287,0.396496815,0.419182948,0.368154158,0.464646465,0.261044177,0.202513966,0.3401222,0.284162379,0.471052632,0.187579214,0.273027675,0.195744681,0.395243952,0.280519481,0.328879753,0.284056509,0.358490566,0.28828125,0.421052632,0.358851675,0.158736755,0.273472429,0.413793103,0.291333743,0.211529521,0.654639175,0.419636364,0.216666667,0.318507891,0.615384615
0.523860021,0.563176895,0.226247987,0.490341753,0.109649123,0.361751152,0.223968566,0.353448276,0.395939086,0.235186418,0.3056,0.388888889,0.332767402,0.456802383,0.517295597,0.543939394,0.415896488,0.380293863,0.395348837,0.448916409,0.329386437,0.331753555,0.55133736,0.432324841,0.468916519,0.382352941,0.525252525,0.33935743,0.212290503,0.397148676,0.260148656,0.492105263,0.258977609,0.290375878,0.204255319,0.426404264,0.320779221,0.368961973,0.300706357,0.402515723,0.3203125,0.456140351,0.400717703,0.174423437,0.290611028,0.448275862,0.32882606,0.258484426,0.68556701,0.458909091,0.327777778,0.315638451,0.615384615
0.496288441,0.581227437,0.222624799,0.482912333,0.101120858,0.369815668,0.151277014,0.336206897,0.350253807,0.213881491,0.30528,0.388888889,0.325976231,0.447864945,0.504716981,0.566666667,0.439926063,0.364736387,0.390697674,0.427244582,0.282023681,0.271721959,0.529335634,0.406050955,0.456483126,0.342799189,0.531986532,0.335341365,0.217877095,0.384928717,0.25728988,0.476315789,0.159273342,0.292028088,0.19787234,0.403854039,0.311688312,0.356628983,0.242684157,0.358490566,0.3125,0.449122807,0.372009569,0.174111781,0.295827124,0.455172414,0.307314075,0.249186425,0.659793814,0.421818182,0.338888889,0.263988522,0.538461538
0.524920467,0.59566787,0.229066023,0.502228826,0.124634503,0.383640553,0.15324165,0.349137931,0.345177665,0.229860186,0.32448,0.393518519,0.334465195,0.474180735,0.529874214,0.592424242,0.447319778,0.385479689,0.423255814,0.458204334,0.299246502,0.29699842,0.568593615,0.417197452,0.488454707,0.378296146,0.558922559,0.335341365,0.225558659,0.397148676,0.264722699,0.513157895,0.181242079,0.322593969,0.204255319,0.428454285,0.324675325,0.39979445,0.268920283,0.41509434,0.32109375,0.477192982,0.41208134,0.185954706,0.30923994,0.448275862,0.319606638,0.271501627,0.711340206,0.452363636,0.361111111,0.291248207,0.538461538
0.548250265,0.55234657,0.233494364,0.52897474,0.14047271,0.387672811,0.233791749,0.362068966,0.350253807,0.25,0.3424,0.37962963,0.353140917,0.482125124,0.562106918,0.571212121,0.463955638,0.405358686,0.443410853,0.442724458,0.316469322,0.329383886,0.57161346,0.429936306,0.529307282,0.419878296,0.518518519,0.345381526,0.234636872,0.397148676,0.29616924,0.521052632,0.254752852,0.332507228,0.191489362,0.434604346,0.323376623,0.417266187,0.301210898,0.358490566,0.321875,0.428070175,0.437799043,0.191772283,0.319672131,0.44137931,0.33558697,0.285913529,0.74742268,0.478545455,0.333333333,0.30989957,0.461538462
0.550371156,0.440433213,0.260869565,0.548291233,0.141447368,0.397465438,0.302554028,0.375,0.375634518,0.269474035,0.34752,0.375,0.375212224,0.528301887,0.557389937,0.581818182,0.489833641,0.424373379,0.418604651,0.46749226,0.341227126,0.360979463,0.591458154,0.511146497,0.538188277,0.481744422,0.508417508,0.393574297,0.24301676,0.407331976,0.335048599,0.557894737,0.300802704,0.3614209,0.210638298,0.466174662,0.355844156,0.419321686,0.368314834,0.358490566,0.33359375,0.442105263,0.432416268,0.199044255,0.315946349,0.489655172,0.371235403,0.289632729,0.726804124,0.521454545,0.266666667,0.340028694,0.153846154
0.62990456,0.40433213,0.295088567,0.578008915,0.209673489,0.438940092,0.442043222,0.435344828,0.406091371,0.326564581,0.40224,0.449074074,0.398981324,0.628103277,0.642295597,0.651515152,0.582255083,0.483146067,0.510077519,0.498452012,0.425188375,0.44628752,0.648835203,0.574044586,0.602131439,0.561866126,0.508417508,0.437751004,0.266759777,0.470468432,0.403659234,0.592105263,0.415293621,0.401900041,0.236170213,0.558835588,0.414285714,0.47995889,0.462159435,0.421383648,0.36796875,0.470175439,0.500598086,0.231456472,0.358420268,0.503448276,0.460356484,0.322640632,0.819587629,0.577454545,0.272222222,0.406025825,0.423076923
0.680805938,0.407942238,0.322463768,0.616641902,0.264010721,0.492511521,0.542239686,0.474137931,0.441624365,0.386484687,0.44768,0.550925926,0.410865874,0.708540218,0.704402516,0.689393939,0.632162662,0.527225583,0.590697674,0.501547988,0.515608181,0.525276461,0.727782571,0.606687898,0.637655417,0.619675456,0.531986532,0.465863454,0.282821229,0.521384929,0.479702687,0.644736842,0.512463033,0.448161917,0.244680851,0.633866339,0.457142857,0.522096608,0.533804238,0.446540881,0.4078125,0.49122807,0.544258373,0.262206524,0.383755589,0.55862069,0.517516902,0.338912134,0.896907216,0.608727273,0.288888889,0.522238164,0.538461538
0.532343584,0.317689531,0.279388084,0.488855869,0.142909357,0.414746544,0.300589391,0.297413793,0.335025381,0.283788282,0.34048,0.375,0.329371817,0.489076465,0.490566038,0.525757576,0.445471349,0.384615385,0.381395349,0.300309598,0.214208827,0.340442338,0.550905953,0.456210191,0.497335702,0.346855984,0.424242424,0.325301205,0.243715084,0.378818737,0.249285306,0.476315789,0.153781158,0.307311029,0.180851064,0.427224272,0.338961039,0.365878726,0.272452069,0.169811321,0.3046875,0.389473684,0.389354067,0.194681072,0.314456036,0.427586207,0.332513829,0.240353324,0.505154639,0.429090909,0.216666667,0.385939742,0.384615385
