Record_ID#	SALARY	ROOKIE	POS	G	PA	AB	H	1B	2B	3B	HR	TB	BB	UBB	IBB	HBP	SF	SH	ROE	RBI	LEADOFF_PA	DP	TP	WP	PB	END_GAME	SO	BK	INTERFERENCE	FC	TOB	OUT	SIT_DP	GIDP	PITCHES	BALLS	STRIKES	FB	GB	LD	POP	Batted Balls	PA_P	PA_C	PA_1B	PA_2B	PA_3B	PA_SS	PA_LF	PA_CF	PA_RF	PA_DH	PA_PH	PA_PR	G_P	G_C	G_1B	G_2B	G_3B	G_SS	G_LF	G_CF	G_RF	G_DH	G_PH	G_PR	AVG	OBP	SLG	D_ISO	TBP	BBr	UBBr	IBBR	SO/BB	ABR	HITR	B1R	B2R	B3R	HRr	HBPR	SFR	SHR	ROEr	SOr	OUTR	NSOR	RBIR	LEADOFFR	END_GAMER	DP%	FB%	GB%	LD%	POP%	SB	CS	PICKOFF	R	SB%	RUNR	D_BPF	PA%	D_MLVr	D_PMLVr	D_RPMLVr	D_VORPr	D_MLV	D_PMLV	D_RPMLV	D_VORP	D_NETDP	D_EqA	D_EqR	D_RAR	D_RAP	D_RARP	D_OUTS_EQ	PA_ROB	R1	R2	R3	R1_BI	R2_BI	R3_BI	ROB	OBI	R1BI%	R2BI%	R3BI%	OBI%
0.0285412262	0.2270531159	0	0.5555555556	0.25	0.2472067039	0.253869969	0.1826923077	0.1079545455	0.2407407407	0.0526315789	0.125	0.2035928144	0.1239669421	0.1388888889	0	0.0740740741	0	0	0.2	0.1517241379	0.1446945338	0.1818181818	0	0.2857142857	0	0.2666666667	0.1641025641	0	0	0.2	0.1783216783	0.2838137472	0.2272727273	0.15625	0.2314591238	0.2041800643	0.2466472303	0.2239583333	0.1525423729	0.2093023256	0.3292682927	0.2311557789	0	0	0	0	0	0	0.3288490284	0.0027932961	0	0	0.0217391304	0	0	0	0	0	0	0	0.3290322581	0.0062893082	0	0	0.0215053763	0	0.4483985765	0.3773584906	0.4538461538	0.5111821086	0.5309557155	0.2578768783	0.3063360882	0	0.1546023235	0.7959785523	0.4885086185	0.197083639	0.7015592893	0.1791164659	0.366621067	0.1776054097	0	0	0.3621621622	0.3392493454	0.5954796456	0.6173825696	0.4465583024	0.3147569125	0.3542245141	0.4367816092	0.5108108108	0.2297297297	0.5317073171	0.7293577982	0.0588235294	0.25	0	0.224	0.5	0.6029326645	0.9447409857	0.2543859649	0.4	0.3591380686	0.3711993275	0.3538230885	0.174819567	0.1816546763	0.1341076088	0.1224	0.437839797	0.6804979253	0.1324324324	0.1401792991	0.1459923664	0.1020220588	0.2811839323	0.2251308901	0.2114695341	0.2601156069	0.2410714286	0.1923076923	0.1666666667	0.1041666667	0.2406716418	0.1523809524	0.4965034965	0.2908704883	0.167	0.3360995851
0.0295983087	0.3297101449	0	0.7777777778	0.9391891892	0.8351955307	0.8482972136	0.8028846154	0.5170454545	0.7592592593	0.1052631579	0.7083333333	0.9311377246	0.3553719008	0.3703703704	0.0882352941	0.2222222222	0.4545454545	0	0.4	0.6551724138	0.3987138264	0.5757575758	0	0.3571428571	0	0.2666666667	0.5128205128	0	0	0.2	0.7412587413	0.8536585366	0.7386363636	0.5625	0.8333908244	0.7387459807	0.8763848397	0.8072916667	0.4548022599	0.7596899225	0.7073170732	0.7688442211	0	0	0	0	0	0	0	0	0.9151079137	0.0134907251	0.0108695652	0	0	0	0	0	0	0	0	0	0.9679487179	0.0142857143	0.0107526882	0	0.743772242	0.6037735849	0.7846153846	0.7955271565	0.905901386	0.2423654872	0.2633608815	0.0876696833	0.164432529	0.7740393208	0.7995669914	0.4016415994	0.7684032395	0.124497992	0.7209302326	0.1849642005	0.2363525465	0	0.2513513514	0.3407041024	0.3872479774	0.4609920597	0.6878168609	0.234657593	0.1229670766	0.5134099617	0.6405405405	0.1666666667	0.6390243902	0.5412844037	0.0441176471	0.125	0.2222222222	0.768	0.6	0.7179239822	0.8113469137	0.850877193	0.7014184397	0.679169992	0.6739246283	0.6716641679	0.5132317562	0.4784172662	0.5002967625	0.496	0.5552736499	0.8340248963	0.6695945946	0.521597392	0.4322519084	0.4862132353	0.8266384778	0.7277486911	0.7132616487	0.7341040462	0.5803571429	0.5	0.5238095238	0.5625	0.7257462687	0.580952381	0.4335664336	0.3503184713	0.397	0.4937759336
0.0306553911	0.0217391304	0	0.5555555556	0.4797297297	0.2723463687	0.2693498452	0.2307692308	0.1818181818	0.2592592593	0.1578947368	0	0.1946107784	0.1404958678	0.1481481481	0.0294117647	0.037037037	0.2727272727	0.2666666667	0.2	0.1448275862	0.1864951768	0.2424242424	0	0.0714285714	0.2	0.2	0.1948717949	0	0	0.2	0.2167832168	0.2993348115	0.2556818182	0.15625	0.2811314246	0.2419614148	0.3032069971	0.1666666667	0.2542372881	0.2558139535	0.0975609756	0.2512562814	0	0	0	0.1325966851	0.0286885246	0.0131061599	0.1554559043	0	0	0	0.1195652174	0	0	0	0	0.2201257862	0.0377358491	0.0186335404	0.2516129032	0	0	0	0.1182795699	0.4545454545	0.5765124555	0.4748427673	0.3942307692	0.2971246006	0.4400685758	0.2724188076	0.3002754821	0.0778657617	0.1617515639	0.6749776586	0.601132484	0.408382245	0.6992626617	0.4979919679	0	0.0821400159	0.3781640744	0.41325	0.3351351351	0.3767820774	0.5188455118	0.5295848082	0.3850415512	0.4275029121	0.2459341531	0.3908045977	0.3	0.6193693694	0.6341463415	0.2018348624	0.1029411765	0.1875	0.3333333333	0.24	0.7	0.5979644993	0.7813406748	0.2894736842	0.4312056738	0.4189944134	0.422065104	0.4250374813	0.1868484362	0.2086330935	0.159588708	0.16	0.4182674882	0.7136929461	0.1621621622	0.1703341483	0.1908396947	0.1479779412	0.2938689218	0.2408376963	0.2437275986	0.2312138728	0.1696428571	0.0769230769	0.2380952381	0.2083333333	0.2332089552	0.2	0.1748251748	0.4607218684	0.455	0.489626556
0.0338266385	0.0144927536	0	0.7777777778	0.7972972973	0.5377094972	0.5247678019	0.4278846154	0.2727272727	0.3888888889	0.0526315789	0.4166666667	0.505988024	0.3801652893	0.3888888889	0.1176470588	0.1111111111	0.0909090909	0	0.1333333333	0.4068965517	0.2475884244	0.5151515152	0	0.4285714286	0	0.2	0.4307692308	0	0	0	0.4685314685	0.5654101996	0.4886363636	0.40625	0.5294929286	0.4839228296	0.5475218659	0.4166666667	0.3107344633	0.4496124031	0.3292682927	0.4388609715	0	0	0.058739255	0	0.0327868852	0	0.1838565022	0	0.2316546763	0.1163575042	0.152173913	0	0	0	0.0683229814	0	0.0503144654	0	0.2580645161	0	0.3141025641	0.1428571429	0.1505376344	0	0.5836298932	0.5691823899	0.6384615385	0.696485623	0.7010189791	0.4391662627	0.4611570248	0.1745852187	0.1206434316	0.6275245755	0.5952202515	0.2782006603	0.587574036	0.0927710843	0.633378933	0.1380270485	0.0704483074	0	0.1243243243	0.4643584521	0.4420829588	0.4002678657	0.6358124706	0.2057813745	0.1376437921	0.5517241379	0.5378378378	0.3018018018	0.6585365854	0.4220183486	0.1470588235	0.1875	0.1111111111	0.472	0.769	0.6587401119	0.5582348805	0.5350877193	0.6	0.5818036712	0.5807044801	0.5892053973	0.3159582999	0.3138489209	0.2983838843	0.3056	0.5469372961	0.8070539419	0.4108108108	0.34800326	0.304389313	0.3069852941	0.5433403805	0.4947643979	0.4695340502	0.4682080925	0.5	0.3461538462	0.3333333333	0.3541666667	0.4962686567	0.3714285714	0.4405594406	0.3418259023	0.288	0.4439834025
0.0359408034	0.2137681159	0	0.2222222222	0.9459459459	0.9175977654	0.8808049536	0.8461538462	0.6193181818	0.9444444444	0.4210526316	0.1875	0.7994011976	0.6694214876	0.7222222222	0.0882352941	0.0740740741	0.5454545455	0.2	0.5333333333	0.3862068966	0.8874598071	0.303030303	0	0.5	0.2	0.7333333333	0.5128205128	0	0	0	0.8916083916	0.8869179601	0.5284090909	0.25	0.9289410141	0.8697749196	0.9428571429	0.84375	0.5621468927	0.8372093023	0.3414634146	0.810720268	0	0	0	0.9682320442	0	0	0	0	0	0	0.0326086957	0	0	0	0	0.9685534591	0	0	0	0	0	0	0.0322580645	0	0.7580071174	0.7106918239	0.6096153846	0.4920127796	0.6548993094	0.4764905477	0.5311294766	0.0803167421	0.0670241287	0.5647899911	0.7597218753	0.4622615554	0.8756194851	0.4562248996	0.1751025992	0.0564836913	0.2598353156	0.1065	0.3081081081	0.3014256619	0.2821368948	0.4150004783	0.3330894266	0.8447366808	0.3097976993	0.3141762452	0.6351351351	0.295045045	0.6829268293	0.247706422	0.5882352941	0.625	0.8888888889	0.856	0.8	0.7331178854	0.7549985641	0.9298245614	0.6574468085	0.6863527534	0.6761988396	0.7023988006	0.4506816359	0.5053956835	0.5287195698	0.5744	0.3381660022	0.8402489627	0.7222972973	0.5599022005	0.5438931298	0.6029411765	0.8773784355	0.5418848168	0.5125448029	0.5317919075	0.4642857143	0.3076923077	0.4285714286	0.4583333333	0.5317164179	0.4476190476	0.3636363636	0.3906581741	0.4	0.5145228216
0.0369978858	0.4340537319	0	0	0.6486486486	0.5335195531	0.5510835913	0.5048076923	0.4318181818	0.3703703704	0.1578947368	0.1458333333	0.4461077844	0.1818181818	0.1851851852	0.0588235294	0.1111111111	0.1818181818	0.2	0.0666666667	0.2344827586	0.3022508039	0.4848484848	0	0.5	0	0.4	0.3230769231	0	0	0.4	0.4405594406	0.5742793792	0.375	0.46875	0.4839599862	0.3360128617	0.5778425656	0.3020833333	0.5056497175	0.519379845	0.1585365854	0.5092127303	0	0.6973684211	0	0	0	0	0	0	0	0.0050590219	0.0217391304	0	0	0.7516778523	0	0	0	0	0	0	0	0.0142857143	0.0215053763	0.0909090909	0.6868327402	0.5251572327	0.5019230769	0.3769968051	0.5953783745	0.1715947649	0.1829201102	0.0878582202	0.2135835567	0.8321715818	0.7568490299	0.5813462949	0.563519884	0.2807228916	0.2229822161	0.1390214797	0.1421164989	0.17475	0.0621621622	0.3261565319	0.4868691409	0.5473069932	0.3363299012	0.3313714671	0.2774692582	0.8199233716	0.2648648649	0.6509009009	0.6585365854	0.1788990826	0.1470588235	0.0625	0.1111111111	0.352	0.909	0.4946941926	0.726378752	0.5350877193	0.5241134752	0.5857940942	0.5554930085	0.5727136432	0.2301523657	0.3183453237	0.2710646174	0.288	0.6980790141	0.7572614108	0.3337837838	0.2518337408	0.3005725191	0.3042279412	0.5496828753	0.4240837696	0.4086021505	0.4335260116	0.4017857143	0.1538461538	0.2142857143	0.3125	0.4328358209	0.2571428571	0.2237762238	0.2356687898	0.313	0.3236514523
0.0380549683	0.6713740217	0	0.5555555556	0.9324324324	0.8477653631	0.7894736842	0.8557692308	0.5965909091	0.6666666667	0.0526315789	0.7708333333	0.9700598802	0.7107438017	0.5740740741	0.7058823529	0.4074074074	0.3636363636	0	0.4	0.8275862069	0.3987138264	0.5757575758	0	0.5	0.2	0.3333333333	0.6153846154	0	0	0.2	0.9475524476	0.7427937916	0.8352272727	0.53125	0.8320110383	0.8263665595	0.8104956268	0.7291666667	0.4463276836	0.7054263566	0.2926829268	0.6700167504	0	0	0	0	0	0	0.7727952167	0	0	0.2259696459	0.0326086957	0	0	0	0	0	0	0	0.7677419355	0	0	0.2214285714	0.0322580645	0	0.8861209964	0.8742138365	0.9	0.8626198083	0.9374849085	0.5564711585	0.4435261708	0.6919306184	0.0813226095	0.4581769437	0.8543175951	0.4905080704	0.6654176236	0.0614457831	0.7742818057	0.3345266508	0.186642269	0	0.2486486486	0.4233343032	0.113297804	0.1890844734	0.876914232	0.2261663908	0.1517255058	0.4329501916	0.6648648649	0.259009009	0.6975609756	0.2568807339	0.0441176471	0	0	0.816	1	0.7522670268	0.6814189089	0.8421052632	0.885106383	0.9090183559	0.8884735764	0.892053973	0.8243785084	0.868705036	0.8424055199	0.8472	0.4523378036	0.9398340249	0.8743243243	0.8223308883	0.8082061069	0.8253676471	0.7167019027	0.835078534	0.8458781362	0.8265895954	0.6339285714	1	0.6666666667	0.625	0.8358208955	0.7904761905	0.7342657343	0.3991507431	0.405	0.6099585062
0.0391120507	0.1358695652	0	0.2222222222	0.8783783784	0.7835195531	0.8157894737	0.7163461538	0.6420454545	0.4814814815	0.1052631579	0.1875	0.6077844311	0.1652892562	0.1759259259	0.0294117647	0.1481481481	0.5454545455	0.5333333333	0.8	0.3517241379	0.459807074	0.4545454545	0	0.5	0	0.8	0.3025641026	0	0	0.2	0.5909090909	0.8536585366	0.5340909091	0.40625	0.6964470507	0.5305466238	0.7959183673	0.6666666667	0.6581920904	0.9147286822	0.2804878049	0.8190954774	0	0	0	0.8162983425	0	0	0	0	0	0.0067453626	0.1413043478	0	0	0	0	0.8238993711	0	0	0	0	0	0.0071428571	0.1397849462	0	0.6690391459	0.4591194969	0.4576923077	0.3194888179	0.549669194	0.0790111488	0.094214876	0.0309200603	0.2216264522	0.8684539768	0.7438587726	0.6086298606	0.5168620815	0.1321285141	0.2024623803	0.130867144	0.3010064044	0.329	0.5324324324	0.1731160896	0.5132592783	0.6926719602	0.3569225945	0.3680644964	0.391511305	0.5095785441	0.4486486486	0.4324324324	0.7658536585	0.2018348624	0	0.0625	0.1111111111	0.6	0	0.5950221879	0.4996583448	0.7894736842	0.4822695035	0.4908220271	0.4906291985	0.4865067466	0.1459502807	0.1681654676	0.2034452445	0.1968	0.5157665821	0.72406639	0.4135135135	0.207008965	0.1278625954	0.1939338235	0.8372093023	0.5523560209	0.4695340502	0.549132948	0.4196428571	0.1538461538	0.3571428571	0.5	0.5055970149	0.4	0.1958041958	0.3163481953	0.48	0.4771784232
0.0401691332	0.1847826087	0	0.5555555556	0.9932432432	0.9217877095	0.9179566563	0.8701923077	0.6420454545	0.7962962963	0.1578947368	0.4791666667	0.8862275449	0.520661157	0.4814814815	0.3235294118	0.1111111111	0.4545454545	0	0.3333333333	0.7517241379	0.4276527331	0.4848484848	0	0.5	0.2	1	0.5435897436	0	0	0.4	0.8496503497	0.9223946785	0.8636363636	0.40625	0.8958261469	0.8231511254	0.9206997085	0.8125	0.5903954802	0.7596899225	0.5853658537	0.8341708543	0	0	0	0	0	0	0.9985052317	0	0	0.065767285	0	0	0	0	0	0	0	0	0.9870967742	0	0	0.0642857143	0	0	0.7473309609	0.6477987421	0.6653846154	0.5942492013	0.7499637804	0.3504604944	0.3261707989	0.2933634992	0.1072386059	0.7	0.7846198684	0.485097212	0.7351625771	0.1702811245	0.4445964432	0.0843277645	0.2156145166	0	0.1918918919	0.3244108234	0.3464427893	0.4441069549	0.7230962212	0.2195144381	0.4208647362	0.3180076628	0.5810810811	0.3130630631	0.5609756098	0.4174311927	0.0294117647	0.25	0	0.68	0.333	0.579924754	0.4091543786	0.9385964912	0.6787234043	0.6719872306	0.6665240594	0.6574212894	0.4939855654	0.4829136691	0.5168418712	0.5	0.2877854295	0.8381742739	0.7317567568	0.5623471883	0.4589694656	0.5248161765	0.8964059197	0.9031413613	0.8673835125	0.8092485549	0.7321428571	0.6153846154	0.7142857143	0.8541666667	0.8619402985	0.819047619	0.4405594406	0.4352441614	0.482	0.6141078838
0.0412262156	0.0199275362	0	0.2222222222	0.6621621622	0.4189944134	0.4241486068	0.3846153846	0.3579545455	0.1851851852	0.1052631579	0.125	0.3263473054	0.1487603306	0.1666666667	0	0.2592592593	0.2727272727	0.1333333333	0.3333333333	0.2965517241	0.192926045	0.4545454545	0	0.0714285714	0	0.4666666667	0.1743589744	0	0	0	0.3531468531	0.44345898	0.3920454545	0.46875	0.3663332184	0.3175241158	0.3924198251	0.34375	0.3559322034	0.3953488372	0.2682926829	0.4221105528	0	0	0.0214899713	0.3494475138	0.0068306011	0.0262123198	0.0224215247	0	0	0.0067453626	0.3804347826	0	0	0	0.0248447205	0.4025157233	0.0062893082	0.049689441	0.0451612903	0	0	0.0071428571	0.376344086	0.0454545455	0.6619217082	0.534591195	0.4557692308	0.3226837061	0.52586082	0.1774115366	0.2148760331	0	0.1322609473	0.7558534406	0.709176451	0.6116104182	0.3483621419	0.2313253012	0.2366621067	0.4011535402	0.263799939	0.144	0.3891891892	0.1902822229	0.4538654167	0.6343394241	0.5726232164	0.1998651217	0.4000396668	0.785440613	0.4297297297	0.4617117117	0.5756097561	0.3532110092	0	0	0.1111111111	0.264	0	0.4587111711	0.409827786	0.4122807018	0.5141843972	0.5323224262	0.5225357081	0.5217391304	0.2293504411	0.2697841727	0.2291010416	0.2272	0.6864806089	0.7489626556	0.2587837838	0.2216788916	0.2194656489	0.2022058824	0.4270613108	0.3560209424	0.3727598566	0.4393063584	0.3928571429	0.1153846154	0.3095238095	0.4583333333	0.4141791045	0.3523809524	0.1818181818	0.3375796178	0.468	0.5145228216
0.0422832981	0.1974637681	0	0	0.8040540541	0.7304469274	0.7616099071	0.6971153846	0.5738636364	0.5740740741	0.0526315789	0.2708333333	0.6407185629	0.1487603306	0.1203703704	0.1470588235	0.2962962963	0.5454545455	0.2	0.1333333333	0.4068965517	0.2958199357	0.4545454545	0	0.2857142857	0.2	0.4666666667	0.3435897436	0	0	0.2	0.5839160839	0.7960088692	0.6420454545	0.4375	0.6043463263	0.4300643087	0.7131195335	0.6927083333	0.5734463277	0.5813953488	0.512195122	0.7370184255	0	0.9259868421	0	0	0	0	0	0	0	0	0.0760869565	0	0	0.8791946309	0	0	0	0	0	0	0	0	0.0752688172	0	0.7046263345	0.5031446541	0.5442307692	0.4313099042	0.6521224707	0.0731943771	0.0484848485	0.165346908	0.2877569258	0.8728328865	0.784952952	0.5709372707	0.6574398646	0.0702811245	0.3119015048	0.2792362768	0.3211344922	0.1315	0.0945945946	0.2342158859	0.5132592783	0.6425906438	0.4600428579	0.1438599718	0.2435541452	0.4597701149	0.5486486486	0.3986486486	0.4390243902	0.4082568807	0.0147058824	0	0.1111111111	0.528	1	0.5585085858	0.8230325117	0.7368421053	0.534751773	0.5985634477	0.5667739974	0.5674662669	0.2317562149	0.339028777	0.3121973383	0.3128	0.4773468648	0.7489626556	0.4277027027	0.2624286879	0.2881679389	0.3336397059	0.7589852008	0.5916230366	0.6093189964	0.5202312139	0.4642857143	0.1923076923	0.4523809524	0.4791666667	0.578358209	0.4380952381	0.1958041958	0.4203821656	0.418	0.4564315353
0.0433403805	0.4202898551	0	0.1111111111	0.722972973	0.6522346369	0.613003096	0.4807692308	0.3352272727	0.3518518519	0.0526315789	0.4583333333	0.5508982036	0.5289256198	0.5555555556	0.1176470588	0.2592592593	0.3636363636	0	0.1333333333	0.4206896552	0.3665594855	0.5151515152	0	0.1428571429	0.2	0.2666666667	0.3897435897	0.75	0	0.2	0.5839160839	0.6718403548	0.5454545455	0.53125	0.6257330114	0.5811897106	0.6396501458	0.5625	0.3898305085	0.5426356589	0.3292682927	0.5527638191	0	0	0.7048710602	0	0	0	0	0	0	0.0354131535	0.0108695652	0	0	0	0.7204968944	0	0	0	0	0	0	0.0357142857	0.0107526882	0	0.5587188612	0.6037735849	0.5865384615	0.6357827476	0.6136572174	0.5249636452	0.5669421488	0.1466817496	0.0634495085	0.4943699732	0.5398034807	0.2882887014	0.4467545026	0.078313253	0.585499316	0.2708830549	0.2372674596	0	0.1054054054	0.3244108234	0.4028188006	0.4859609681	0.5403230021	0.3324750169	0.1543038477	0.6513409962	0.6	0.3040540541	0.6243902439	0.3440366972	0.0294117647	0	0	0.472	1	0.5536851244	0.7949078521	0.6578947368	0.5730496454	0.5179569034	0.5490306456	0.5517241379	0.2886928629	0.2257194245	0.2783428975	0.2808	0.6527727437	0.7925311203	0.4452702703	0.3414832926	0.2366412214	0.2601102941	0.6405919662	0.5340314136	0.5555555556	0.612716763	0.4285714286	0.2307692308	0.380952381	0.375	0.572761194	0.3714285714	0.2517482517	0.3036093418	0.353	0.3734439834
0.044397463	0.0588768116	0	0.5555555556	0.472972973	0.3254189944	0.3312693498	0.2788461538	0.1931818182	0.2407407407	0	0.25	0.3113772455	0.1239669421	0.1388888889	0	0	0.7272727273	0	0.0666666667	0.3034482759	0.1736334405	0.303030303	0	0.0714285714	0	0.4666666667	0.1487179487	0	0	0.6	0.2412587413	0.3680709534	0.3181818182	0.3125	0.274922387	0.231511254	0.3002915452	0.4270833333	0.2259887006	0.1550387597	0.3658536585	0.3333333333	0	0	0.0014326648	0.0013812155	0	0	0.2152466368	0.0027932961	0.0776978417	0.1096121417	0.1413043478	0	0	0	0.0062111801	0.0062893082	0	0	0.264516129	0.0062893082	0.1217948718	0.1214285714	0.1397849462	0	0.5800711744	0.4088050314	0.5865384615	0.6102236422	0.677548655	0.188560349	0.2275482094	0	0.1376228776	0.7720732797	0.6260721126	0.3485418195	0.5612232564	0	0.5868673051	0	0.8713022263	0	0.0972972973	0.2147221414	0.5754141518	0.7049172486	0.7498562693	0.2737109926	0.4958349861	0.6398467433	0.7702702703	0.2612612613	0.1414634146	0.5963302752	0.0147058824	0.0625	0	0.248	0.5	0.5340054023	0.7160795809	0.3333333333	0.5056737589	0.4860335196	0.486013225	0.4820089955	0.2301523657	0.2428057554	0.1986417717	0.1944	0.5563610004	0.744813278	0.2189189189	0.2086389568	0.197519084	0.1663602941	0.355179704	0.2958115183	0.2831541219	0.3294797688	0.3035714286	0.2692307692	0.2142857143	0.3541666667	0.3134328358	0.3047619048	0.5454545455	0.3036093418	0.459	0.5892116183
0.0496828753	0.0434782609	0	0	0.5405405405	0.4664804469	0.4674922601	0.4326923077	0.3465909091	0.4444444444	0	0.125	0.3862275449	0.1818181818	0.1851851852	0.0588235294	0.2222222222	0.3636363636	0.2666666667	0.3333333333	0.275862069	0.2829581994	0.1515151515	0	0.5714285714	0	0.2666666667	0.3025641026	0	0	0.6	0.3986013986	0.4833702882	0.3806818182	0.15625	0.4329078993	0.3802250804	0.4594752187	0.4427083333	0.2937853107	0.4651162791	0.256097561	0.4304857621	0	0.5855263158	0	0	0.0054644809	0	0	0	0	0.0320404722	0.0217391304	0	0	0.5906040268	0	0	0.0125786164	0	0	0	0	0.0357142857	0.0215053763	0.0454545455	0.6868327402	0.5566037736	0.5096153846	0.3897763578	0.5799488096	0.2045564712	0.2165289256	0.0989819005	0.1983914209	0.7211349419	0.7274127738	0.5085289802	0.7613924816	0	0.2161422709	0.3132458234	0.3202195791	0.2625	0.3540540541	0.3529240617	0.4147938872	0.4716827705	0.4723253018	0.3731224327	0.2082506942	0.2681992337	0.5972972973	0.2702702703	0.712195122	0.3348623853	0.0294117647	0.25	0.3333333333	0.432	0.333	0.6836291723	0.7344992523	0.4561403509	0.5390070922	0.5993615323	0.5694610194	0.5532233883	0.2502004812	0.3309352518	0.2743447628	0.2576	0.3316418992	0.7593360996	0.3006756757	0.2461287694	0.2977099237	0.2876838235	0.4799154334	0.4554973822	0.394265233	0.5202312139	0.4375	0.1538461538	0.2380952381	0.4375	0.4608208955	0.3238095238	0.2307692308	0.2208067941	0.404	0.4066390041
0.05602537	0.0014130435	0	0.5555555556	0.4121621622	0.2932960894	0.2786377709	0.2403846154	0.2102272727	0.1481481481	0	0.125	0.2185628743	0.2727272727	0.2777777778	0.0882352941	0	0.0909090909	0	0.1333333333	0.1793103448	0.0996784566	0.303030303	0	0.1428571429	0	0.3333333333	0.2461538462	0	0	0	0.2762237762	0.2993348115	0.2727272727	0.28125	0.2959641256	0.3014469453	0.2851311953	0.1875	0.1694915254	0.2635658915	0.2682926829	0.2328308208	0	0	0.0945558739	0	0	0	0.2391629297	0	0.0143884892	0.0067453626	0.1847826087	0	0	0	0.1304347826	0	0	0	0.2774193548	0	0.0128205128	0.0071428571	0.1827956989	0	0.5871886121	0.6100628931	0.4461538462	0.3738019169	0.4727386874	0.5530780417	0.5774104683	0.2200226244	0.09025916	0.5465147453	0.5803147639	0.4577677916	0.3762842983	0	0.3201094391	0	0.1186337298	0	0.2108108108	0.4602851324	0.3902979325	0.3649909117	0.4589975435	0.0581509411	0.3859579532	0.662835249	0.3972972973	0.3040540541	0.7268292683	0.5917431193	0.0294117647	0.0625	0	0.208	0.667	0.4879895813	0.4499054259	0.2894736842	0.5276595745	0.5003990423	0.5051075935	0.5044977511	0.2493985565	0.2607913669	0.2108283913	0.2088	0.5512866981	0.7676348548	0.2040540541	0.2249388753	0.2347328244	0.1884191176	0.2854122622	0.2931937173	0.3046594982	0.289017341	0.1964285714	0.1923076923	0.1666666667	0.1875	0.2891791045	0.1904761905	0.3636363636	0.2653927813	0.36	0.3609958506
0.0613107822	0.115942029	0	0.1111111111	0.9189189189	0.7555865922	0.7043343653	0.5	0.3352272727	0.3888888889	0.0526315789	0.5	0.5868263473	0.6694214876	0.6944444444	0.1764705882	0.1481481481	0.3636363636	0.0666666667	0.1333333333	0.4689655172	0.4758842444	0.4848484848	0	0.1428571429	0.6	0.6	0.6717948718	0	0	0	0.6468531469	0.7982261641	0.6079545455	0.4375	0.8658157986	0.8762057878	0.8314868805	0.65625	0.3389830508	0.5271317829	0.4146341463	0.5611390285	0	0	0.2750716332	0	0	0	0.0971599402	0.374301676	0.0834532374	0.0016863406	0.0434782609	0	0	0	0.4409937888	0	0	0	0.1161290323	0.4402515723	0.1153846154	0.0071428571	0.0430107527	0	0.4839857651	0.5660377358	0.5326923077	0.6102236422	0.5494277298	0.5879786718	0.6253443526	0.1923076923	0.1009830206	0.463538874	0.4610708635	0.2175348496	0.4316451106	0.0682730924	0.5581395349	0.1352426412	0.2073802989	0.0425	0.0918918919	0.5397148676	0.4514896623	0.3453554004	0.5232321121	0.4196554472	0.3036493455	0.4827586207	0.7216216216	0.1801801802	0.5853658537	0.4266055046	0.0441176471	0.1875	0.1111111111	0.688	0.5	0.7054794521	0.8223392983	0.7631578947	0.5219858156	0.4996009577	0.5112847418	0.5059970015	0.2109061748	0.184352518	0.2338578804	0.2248	0.5009061254	0.765560166	0.4621621622	0.3015484923	0.195610687	0.2454044118	0.7653276956	0.5890052356	0.5985663082	0.5895953757	0.4553571429	0.5	0.3095238095	0.3958333333	0.5932835821	0.419047619	0.5104895105	0.2547770701	0.352	0.4149377593
